Date,Platform,Daily_Active_Users,New_Registrations,Session_Duration_(minutes),In_game_Purchases_($),Social_Media_Mentions,Stream_Viewership,Revenue_($),Top _genre,Influencer_Endorsements
29-01-2023,Mobile,150725,15072,53.46799036,70089.29207,7616,93900.53545,45566.52086,Adventure,0
09-08-2021,Console,135570,13557,53.72390436,20650.35691,6803,85262.9065,22714.47069,RPG,0
22-11-2022,Console,148813,14881,48.65376806,47606.69847,7299,58336.42606,66070.34192,Simulation,0
23-01-2018,PC,100590,10059,50.95843738,26529.96957,5005,48700.50177,29296.5326,Adventure,0
14-12-2023,Console,159791,15979,37.68412191,77357.33108,7959,100362.9742,104647.1318,RPG,0
29-08-2024,VR,167167,16716,60.08446431,54616.12441,8314,79230.6543,39949.51595,RPG,0
19-06-2024,Mobile,164371,16437,31.088746,37536.53328,8254,63488.60721,22644.25992,Action,0
16-08-2022,Mobile,145828,14582,47.14236393,42183.96828,7302,45394.69551,49402.45956,Simulation,0
25-05-2020,Mobile,124312,12431,48.0540983,25751.72595,6208,33039.3812,36543.2299,Action,0
13-07-2019,Mobile,115293,11529,46.33187755,39705.25312,5793,75420.33597,48430.93157,FPS,0
02-12-2019,Console,118621,11862,38.39889093,17068.89114,5857,74427.20002,19770.75025,Adventure,0
10-01-2021,VR,129587,12958,50.93702032,52057.72561,6398,55521.06201,26997.10918,Simulation,0
16-11-2021,Console,138614,13861,36.9135495,47843.65191,6895,73162.83225,66763.40946,Simulation,0
28-11-2022,Mobile,149132,14913,45.49323625,17445.56408,7445,63598.33806,20107.24448,Adventure,0
16-09-2023,PC,157188,15718,46.35315706,17006.05862,7760,49394.11433,21697.22525,FPS,0
21-06-2019,VR,114400,11440,59.80075229,33195.45338,5781,56778.44085,20240.50431,Simulation,4
16-06-2023,PC,154718,15471,43.88962195,58770.26715,7824,75087.71405,77079.2604,FPS,7
26-06-2022,Console,144256,14425,55.265955,43974.50441,7278,69613.09762,43032.42829,Action,0
26-03-2023,Console,152808,15280,49.40929705,44085.86231,7729,43492.03665,32901.92173,Action,0
21-03-2022,VR,142242,14224,50.51569381,69119.04836,7032,46980.10469,87481.01498,Action,0
09-01-2019,Console,110627,11062,49.10643662,17910.0573,5583,40513.89139,19921.41114,Action,0
08-04-2023,VR,152793,15279,62.74927017,54315.24528,7712,57943.42823,45417.74546,Action,0
09-11-2022,Mobile,148595,14859,43.43518243,25681.40799,7578,91062.42129,18705.24651,Action,0
19-12-2018,PC,110170,11017,38.01360561,37262.76804,5419,46931.35531,25585.7452,RPG,0
31-07-2022,Console,146154,14615,28.77376073,32695.01839,7329,67404.296,27234.13699,FPS,0
30-04-2020,PC,123641,12364,26.89405153,44462.46219,6049,77633.92982,47788.31828,Action,0
28-01-2018,PC,101011,10101,27.44909464,35071.82489,5132,60411.61658,34921.56583,Action,0
09-11-2021,VR,138819,13881,53.43322789,53387.82564,6856,51382.87495,67863.04017,RPG,0
22-10-2023,Mobile,158191,15819,35.78720403,45685.50405,8041,78454.3563,54158.19825,Simulation,0
09-07-2022,VR,145204,14520,70.80249744,48932.84692,7280,89279.94581,37272.47143,Adventure,0
30-09-2018,Console,107634,10763,46.87408596,17279.14814,5369,68254.38399,15653.4104,Simulation,0
21-10-2021,VR,137763,13776,53.50452812,29853.71119,6692,90493.79155,19208.5488,Adventure,0
10-06-2024,VR,164556,16455,77.09053258,33345.09922,8230,85960.35309,24515.56579,Action,0
29-07-2023,Console,156112,15611,41.00788898,69914.76816,7811,43698.0516,74096.50381,Simulation,0
06-12-2023,VR,159460,15946,32.71722523,27788.42577,7959,38441.20203,37384.23101,FPS,0
07-07-2022,VR,144780,14478,46.89515563,65129.34768,7357,44742.10902,69641.18255,Simulation,0
05-06-2018,VR,104361,10436,72.23817241,21418.62705,5209,24591.52445,30824.41363,Action,0
14-09-2022,Console,147398,14739,32.19665456,33363.25549,7399,75568.06846,23220.08557,Simulation,0
18-04-2021,Mobile,132787,13278,46.10377552,38601.32949,6503,91844.57912,24085.4456,RPG,0
27-06-2022,PC,144676,14467,63.28960005,58418.26679,7361,36655.57803,86723.46257,Action,0
26-02-2023,Mobile,151793,15179,50.05648766,75371.32061,7465,40044.12868,86213.77959,Action,0
19-12-2021,VR,140132,14013,56.54589768,67563.23669,7055,32228.23882,97742.16727,Action,0
03-02-2023,PC,151372,15137,52.40973945,29754.00048,7688,98310.71053,30948.12897,Simulation,1
20-11-2020,Mobile,128508,12850,55.17145984,58661.69567,6490,85216.15111,69524.89509,Action,1
25-01-2022,PC,140479,14047,44.91819849,28538.09909,7001,85535.50532,37660.39007,Action,0
27-10-2023,PC,159039,15903,40.1562386,76522.79238,7918,69107.32278,76532.04294,RPG,1
27-05-2022,PC,143994,14399,52.33676645,17357.14005,7468,50117.36934,9250.179151,Adventure,1
03-09-2022,Console,146755,14675,48.51972247,44032.96852,7343,65147.67158,58096.88667,Action,0
29-10-2020,Console,127370,12737,51.44076233,32824.13945,6419,77014.79082,43801.70476,FPS,0
05-05-2023,Mobile,154326,15432,60.9421043,56120.896,7691,44710.29756,72431.88528,Adventure,3
23-04-2023,Mobile,152101,15210,42.70695224,72928.17674,7547,78174.33497,107948.3365,RPG,0
26-03-2021,Mobile,132482,13248,30.57243741,52244.51695,6607,59190.80171,55216.3631,RPG,3
17-02-2019,Console,110725,11072,38.8171999,31885.80709,5574,32810.50839,20123.8824,Simulation,0
01-11-2020,PC,127566,12756,48.5368637,44379.892,6448,57212.78287,42260.91965,FPS,0
09-02-2019,Mobile,110849,11084,41.25185599,34909.3292,5582,59670.76455,43181.39015,Simulation,0
23-05-2019,Mobile,114684,11468,27.18596584,55823.92909,5721,71545.89802,33195.95605,FPS,0
31-10-2023,Mobile,158248,15824,52.82042323,48554.06809,7890,52874.50023,37772.10483,Adventure,0
17-02-2021,VR,131068,13106,69.42553794,18137.99525,6582,68717.55097,27175.76017,Simulation,0
25-09-2020,PC,127374,12737,41.2556186,30430.96014,6339,85001.69992,21740.40195,Action,4
19-01-2023,PC,149991,14999,50.67939764,72953.98487,7650,104545.706,107006.7582,RPG,0
18-03-2022,Mobile,141297,14129,57.01725453,34741.48687,7165,82018.14506,23508.88219,Simulation,1
12-05-2021,PC,133097,13309,47.36707508,30433.76448,6777,67718.92697,25087.07689,Action,0
10-06-2021,Console,134773,13477,52.93709236,49765.05408,6696,51096.93401,28680.19166,Action,0
28-08-2023,PC,156243,15624,34.31349251,24496.83892,7845,39793.07414,19428.1813,Adventure,0
28-03-2021,VR,132126,13212,63.31819457,45230.25793,6508,69717.46928,53824.4809,Action,0
03-03-2023,PC,151466,15146,48.16618542,37152.74908,7681,66291.81118,23096.39956,Simulation,1
27-07-2023,Console,155328,15532,43.29500529,44433.84839,7724,82661.77109,24331.72291,Adventure,0
06-02-2019,Console,110438,11043,37.11264477,35950.8662,5517,29288.79351,49524.8629,Adventure,0
08-04-2021,Mobile,132637,13263,53.37946832,52821.65994,6698,47537.5249,69498.5881,Action,0
21-07-2023,Mobile,155266,15526,53.74660626,33980.02502,7576,48885.38135,17620.16019,Simulation,0
04-10-2022,VR,147453,14745,61.14499507,40496.90107,7538,92366.274,41374.88799,RPG,0
10-02-2022,PC,141078,14107,57.10679074,61933.89938,7099,88927.5902,75909.95593,Adventure,0
17-04-2023,PC,153439,15343,22.69763335,38526.7871,7743,38092.54138,36215.86545,Action,0
04-06-2020,Mobile,124511,12451,65.24189027,39792.60616,6130,43440.04954,47604.51951,FPS,0
08-04-2018,PC,102348,10234,39.34845853,47612.9429,5123,22546.64791,71038.33153,Adventure,0
25-03-2019,Console,112123,11212,41.88150126,15295.16878,5653,41125.00231,8142.399939,RPG,0
23-12-2023,VR,159344,15934,58.9260509,66091.94003,7991,59635.13709,90427.09233,Adventure,0
14-05-2021,VR,133580,13358,46.39816764,38148.13267,6835,72580.44348,46344.59667,RPG,2
16-10-2021,Mobile,138093,13809,47.16814258,62181.83911,6889,70258.70499,77884.47743,RPG,0
26-08-2020,PC,125886,12588,54.71081498,59554.46515,6492,51140.56729,63139.16292,Adventure,0
27-01-2024,PC,160875,16087,49.20569438,74532.01384,7852,34161.92052,91094.49283,Action,0
18-07-2019,Console,115684,11568,37.50976303,47728.14084,5727,35617.48636,62977.02293,Adventure,0
03-05-2020,PC,123595,12359,53.08685025,19524.7746,6045,28956.34399,19774.94936,FPS,0
26-09-2021,VR,136948,13694,38.79943615,16408.831,6937,70680.61568,21760.30588,FPS,0
23-05-2021,VR,134017,13401,52.6370294,54078.85707,6697,84575.4698,55007.41003,FPS,0
24-01-2023,PC,150353,15035,28.49819988,68689.97292,7529,90193.30891,64336.54649,FPS,0
15-09-2021,Console,137013,13701,56.1365431,53459.70883,6824,75998.59658,32200.58039,Adventure,0
24-01-2023,VR,150018,15001,59.82981239,44264.64743,7666,96292.04303,56975.63922,Action,0
28-01-2023,Console,151423,15142,29.46309897,40782.59188,7531,89230.80579,29195.32376,Adventure,0
25-03-2024,PC,162553,16255,29.35362984,21042.66117,7887,58895.39556,12421.90437,FPS,0
27-04-2021,VR,133568,13356,66.72063106,15095.24326,6518,40593.3478,7957.295465,RPG,0
22-05-2019,Mobile,113718,11371,46.25701445,40760.2783,5683,44841.96053,46107.39974,FPS,0
16-10-2019,VR,117520,11752,38.04356127,13099.49737,5881,76415.9066,7258.871084,Simulation,0
22-01-2023,PC,149758,14975,67.01152104,48559,7512,66568.36431,25336.87,FPS,0
02-01-2020,Console,119489,11948,59.97738228,22224.27142,6097,71294.62397,26950.96665,RPG,0
08-10-2018,Mobile,108087,10808,37.78008234,14540.43341,5451,23244.05217,20607.59604,FPS,0
29-12-2019,Console,119911,11991,48.00145877,57004.28089,6178,76581.56859,70297.91341,Action,0
30-07-2023,Console,156237,15623,63.12511359,19034.50661,8061,82907.6086,13589.12811,FPS,0
20-01-2023,VR,150257,15025,63.45633317,36790.23861,7508,32725.4675,27064.90173,Action,2
20-05-2020,Console,123835,12383,57.99002786,36209.2387,6059,33974.2226,42174.75445,FPS,0
18-07-2018,VR,105428,10542,26.38648165,52563.96671,5233,38917.54501,40898.74769,Action,0
29-01-2019,VR,111073,11107,45.84558007,16208.05714,5589,30191.34497,9264.166961,FPS,0
25-03-2022,PC,142257,14225,55.957755,40882.08212,7045,41871.2598,23224.74092,Adventure,1
16-04-2022,Console,143130,14313,45.56386742,21570.62578,7017,60895.56668,12334.04084,FPS,0
07-09-2019,Console,116773,11677,63.52586183,18376.95799,5817,23809.42533,12366.65064,RPG,0
08-04-2020,PC,122903,12290,37.73635749,14188.46262,6132,65706.96121,9134.582021,Simulation,0
10-11-2018,Mobile,108660,10866,45.24220839,38166.76823,5438,33864.60502,36683.92071,FPS,0
05-09-2022,Console,146787,14678,39.62437148,32392.22051,7422,48186.55835,47331.64331,RPG,0
08-01-2024,Console,159706,15970,37.7158021,32317.18126,8000,101281.4003,43132.2311,FPS,0
17-08-2020,Mobile,126390,12639,40.84488876,46362.83076,6340,44429.61913,24006.92246,FPS,0
04-01-2021,Console,130674,13067,55.51248016,26119.08487,6501,55092.98732,21470.07354,FPS,0
17-06-2020,VR,124858,12485,76.04739657,26410.72638,6231,39326.29857,30080.4425,RPG,0
14-07-2022,Mobile,145207,14520,63.66913628,51333.99777,7341,65303.78563,49041.17665,Adventure,0
27-09-2023,Console,157707,15770,44.17962623,23754.66652,7886,47954.56981,20258.94271,Simulation,0
16-06-2019,PC,115101,11510,45.47154875,27511.77096,5717,53469.17578,22326.45295,Action,0
20-03-2020,Console,122030,12203,37.55161144,50667.86788,6147,66887.2705,75679.0179,FPS,2
12-09-2021,VR,136835,13683,50.20920155,55876.00059,6895,62771.19648,79945.00055,RPG,0
08-02-2022,Console,141869,14186,59.82312974,68371.18476,7057,93546.40704,36288.8072,Action,0
24-01-2022,Console,140906,14090,58.02533408,27774.60701,7043,72332.69802,19406.7729,Action,0
27-05-2019,Mobile,114160,11416,43.70879074,19581.63296,5672,66554.19427,11556.82868,RPG,0
30-01-2019,Console,111057,11105,67.85231048,33359.04946,5508,33559.08983,20941.56344,Action,0
04-01-2018,Console,100324,10032,52.69980786,17884.19765,5078,27520.47766,21421.02822,Simulation,0
31-10-2019,Mobile,118452,11845,49.14095194,21566.37752,5942,79333.02883,32204.08436,Action,0
21-10-2022,PC,147909,14790,52.64930379,15154.97744,7477,102579.4996,16424.58514,Adventure,0
21-12-2023,PC,159869,15986,64.00813433,42731.10324,8089,73689.82382,32529.76294,Adventure,0
22-01-2024,Mobile,160400,16040,47.54328216,25455.66757,7984,66107.10235,36486.47344,Action,0
18-04-2021,PC,133176,13317,31.52789362,44305.19529,6772,53604.13737,57420.76458,FPS,0
29-09-2018,PC,107445,10744,42.02486706,18731.17868,5320,65322.87737,15043.49876,Adventure,0
30-05-2021,VR,134150,13415,30.51044188,33029.14219,6701,84184.14316,42101.24117,FPS,0
24-11-2022,VR,149238,14923,52.51224248,38133.09392,7612,84744.67392,29730.57732,FPS,0
23-12-2019,PC,119941,11994,43.80648379,20711.8094,5893,38931.6968,29285.73176,RPG,0
25-03-2018,Mobile,102718,10271,44.99581819,26746.21058,5062,46874.67919,38303.75667,Simulation,0
07-12-2022,PC,149313,14931,39.67137891,43915.78242,7405,94350.24749,37013.27257,Action,0
27-12-2020,VR,129816,12981,41.17772726,25849.79343,6590,69592.96949,14579.80803,FPS,0
09-02-2020,VR,121041,12104,74.2464851,20075.41347,6007,46147.01815,18518.53739,RPG,0
06-12-2022,VR,149544,14954,64.25459923,15820.08114,7532,71983.9887,9184.420343,Adventure,0
13-10-2024,Mobile,168137,16813,45.60001715,21266.85376,8504,46946.47729,17433.83578,RPG,0
26-01-2024,PC,160940,16094,53.40533293,31688.67672,7992,89970.41043,32665.42253,Action,2
07-03-2018,VR,102006,10200,51.04131271,36334.99842,4968,32875.18333,37792.97637,Simulation,0
20-12-2020,Mobile,129281,12928,59.03847514,13211.12586,6571,42674.07376,18355.29445,Simulation,0
02-02-2024,VR,161140,16114,75.71739602,73125.51782,8131,68738.79999,66485.33992,RPG,3
13-10-2023,VR,158196,15819,48.85963386,74765.93792,7855,81863.55394,78062.38109,RPG,5
15-01-2022,VR,141065,14106,67.73939797,34548.43363,7044,86006.747,39910.52462,RPG,0
10-01-2019,Console,110477,11047,56.74893798,26858.03298,5529,63109.77146,23443.36016,FPS,0
13-11-2020,Console,128471,12847,45.77030497,62338.72027,6354,45077.85471,89826.53082,FPS,1
15-02-2023,Mobile,151823,15182,59.11464237,49599.30309,7502,43953.58644,65361.72985,Adventure,0
07-08-2024,VR,165639,16563,50.54701808,76782.64951,8117,102721.5281,92699.52138,Action,0
09-09-2023,Console,156746,15674,56.11445612,30646.86449,7740,60714.58082,23197.77324,RPG,0
13-03-2023,Console,151943,15194,60.55590555,30497.89362,7594,46832.43059,37817.07106,Adventure,0
06-05-2018,PC,102919,10291,29.67876968,31270.5958,5219,37995.88332,17743.67824,Action,0
07-04-2024,VR,162780,16278,39.27076764,76596.7765,8236,77354.34077,69353.1116,FPS,0
11-06-2024,Console,164858,16485,45.12548794,40596.07631,8344,106204.8131,27257.72388,Simulation,0
13-02-2020,VR,121597,12159,54.02981271,21724.78626,6193,60046.73052,17111.69341,Action,0
03-03-2021,VR,131746,13174,53.63845938,39461.2647,6656,28568.04441,23947.81031,FPS,0
02-04-2018,VR,102346,10234,54.42947948,15571.43352,5146,63994.73534,15356.2808,Simulation,0
11-10-2020,Console,127843,12784,43.61157112,53864.29698,6357,88513.26243,45875.82187,Action,0
06-08-2023,Console,155173,15517,45.31757139,46834.73317,7836,48684.45955,61264.24031,RPG,0
03-03-2021,Console,131656,13165,59.46442941,25307.72764,6531,72492.99087,27314.43717,Action,0
26-02-2022,Console,141916,14191,49.9453051,16553.81715,6957,29759.71313,8450.713601,FPS,0
29-10-2019,PC,118891,11889,27.59482258,28646.32317,6007,64603.16571,16829.17194,FPS,0
14-09-2018,Console,106756,10675,58.94377964,27899.98569,5362,31560.6535,34585.91665,RPG,3
17-01-2022,PC,140620,14062,44.16554128,42932.30455,6988,61934.67169,23585.21958,Action,0
16-06-2021,Console,134328,13432,54.74686049,26328.68702,6914,47096.60809,33288.32646,RPG,0
02-05-2022,PC,143035,14303,44.58766998,18213.94056,7108,36929.84001,22423.45598,FPS,0
30-08-2024,Mobile,166477,16647,59.57917658,43232.00399,8230,85360.66428,26062.75608,FPS,1
27-02-2019,VR,112030,11203,57.02383772,30695.48943,5574,33182.40684,37419.8417,Adventure,0
18-06-2018,Mobile,104797,10479,50.61492422,47283.52063,5130,47188.86448,35462.64953,FPS,0
25-10-2021,PC,137482,13748,40.33384311,35312.17668,6949,31944.88154,27260.8741,Action,0
12-12-2021,Console,139268,13926,44.20314304,38757.62215,6915,48997.99795,47598.95916,FPS,0
13-07-2021,PC,135234,13523,40.93745228,54703.10139,6634,58405.81773,77677.5929,RPG,0
03-07-2018,Mobile,105326,10532,54.95382961,41845.94371,5320,37342.67949,55998.58968,FPS,0
31-05-2020,Console,123897,12389,48.17599805,32917.59583,6132,24910.77203,21454.90575,RPG,0
23-05-2018,PC,104073,10407,26.07356593,17510.64859,5193,22285.09189,12501.12299,FPS,0
15-04-2024,VR,162528,16252,57.35382182,81251.8892,8012,68752.43045,49666.14183,Simulation,0
01-01-2020,Console,120196,12019,43.33422594,56442.58138,6015,73392.21078,34586.32342,Adventure,0
01-06-2023,VR,153951,15395,51.87415634,48628.62016,7762,86426.58084,28828.80188,Simulation,0
25-01-2019,Console,111294,11129,38.41795057,32825.73435,5509,65045.29759,43864.22253,Simulation,3
26-01-2018,Mobile,100492,10049,48.78648483,48610.75293,5062,44734.00159,29081.32122,Adventure,1
22-01-2020,VR,120972,12097,62.72051742,44018.87498,6046,67477.25708,57201.4282,Action,0
06-12-2022,Mobile,149842,14984,57.82720921,54510.35501,7386,71496.43866,35185.91548,Adventure,0
17-03-2018,VR,102067,10206,56.13775542,22640.72359,5130,28833.61837,16664.12651,RPG,0
20-01-2018,PC,100513,10051,49.94534952,26228.79563,5026,35629.38758,26803.28612,RPG,0
16-08-2022,Console,146179,14617,39.40434239,17351.17532,7386,84310.85318,9581.810136,Adventure,0
28-11-2023,Mobile,158522,15852,50.51960686,39095.98039,8090,47838.14012,38758.71694,RPG,0
30-10-2018,PC,107990,10799,44.51880415,42360.49504,5374,48584.13087,34997.43841,Simulation,0
20-04-2023,Console,152617,15261,23.25216232,29830.653,7528,55447.56637,23420.48694,Adventure,0
16-08-2023,Console,156100,15610,40.33036778,39924.78982,7778,76751.71333,31032.09755,FPS,0
15-02-2024,PC,161478,16147,66.56715392,61186.69706,8187,68542.8197,86326.31075,Action,0
05-10-2023,Mobile,157421,15742,41.46419442,51713.59579,7966,101900.7027,75192.39095,Action,0
20-03-2019,VR,112237,11223,22.27201346,31076.58461,5548,54987.38738,44269.9779,RPG,0
18-05-2020,Mobile,123137,12313,40.77144443,59556.58142,6103,28929.39132,44483.96926,FPS,0
01-05-2018,VR,103371,10337,47.14782337,16818.65339,5256,21502.64422,18574.76692,Simulation,0
02-07-2019,Mobile,114550,11455,46.18464519,27502.44371,5767,68503.54116,17684.86865,Simulation,0
28-03-2018,Console,102237,10223,46.39866246,25981.81826,5127,52550.21666,20998.11021,Adventure,0
02-10-2021,Mobile,137385,13738,34.22364615,39638.25294,6893,83007.68946,20860.2478,RPG,0
22-09-2023,Mobile,156787,15678,48.06368097,67980.07762,7940,43821.99734,75651.46981,FPS,1
04-01-2019,PC,109920,10992,46.93605104,16161.12042,5336,37298.60132,19758.6482,Simulation,1
29-06-2021,PC,135020,13502,58.11902227,34822.24239,6701,51810.23509,28985.09131,Adventure,0
19-08-2022,Mobile,146846,14684,57.31985389,22558.03044,7201,80108.6113,16651.81549,FPS,2
17-12-2023,Console,160039,16003,72.41735109,19499.81517,8016,94036.95221,27054.82192,Adventure,0
17-05-2021,Mobile,133688,13368,48.88044988,18975.20235,6680,73152.09223,13197.88292,Action,0
02-05-2022,Mobile,143587,14358,43.48534194,49204.58071,7089,53497.39232,24687.71869,Simulation,0
15-10-2019,Mobile,118194,11819,39.46230353,35297.92315,5823,39498.5136,30013.79997,Simulation,0
01-01-2018,VR,100952,10095,53.33826499,12215.79156,4977,62862.60484,8698.75656,FPS,0
08-07-2019,Mobile,115100,11510,38.55620695,13671.47964,5817,39933.66978,19176.70659,Action,0
21-04-2021,VR,133293,13329,60.74447587,29542.01317,6635,45823.19242,34556.01767,RPG,0
03-08-2018,PC,105548,10554,46.97006959,40418.00088,5207,42633.80817,27066.54112,Adventure,1
11-10-2022,Mobile,147308,14730,54.24407624,15394.33475,7461,71416.29159,14367.20248,Simulation,0
11-01-2022,Mobile,140100,14010,43.23199003,26575.98863,6889,44909.27278,27515.88812,Action,0
06-06-2018,PC,104324,10432,39.05692929,26774.77944,5166,59185.15864,27480.1049,Adventure,0
14-03-2018,Console,101806,10180,34.91401033,50089.07395,5114,62379.98293,65543.83943,RPG,0
